name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Aleksey Glyzin,Q4140477,Russia,Mytishchi,Russia,https://en.wikipedia.org/wiki/Alexey_Glyzin
Pavel Egorov,Q4173776,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Pavel_Egorov
Vladimir Gustov,Q4152889,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Vladimir_Gustov
Iosif Iosifovich Genishta,Q4135451,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Joseph_Iosifovich_Genishta
George de Godzinsky,Q4141134,Russia,Saint Petersburg,Helsinki,https://en.wikipedia.org/wiki/George_de_Godzinsky
Oksana Grigorieva,Q4149360,Russia,Saransk,Russia,https://en.wikipedia.org/wiki/Oksana_Grigorieva
Nikolai Devitte,Q4156369,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Devitte
Aleksei Rybin,Q4401512,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Aleksei_Rybin
Oleg Pogudin,Q4366928,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Oleg_Pogudin
Anna Pletnyova,Q4364916,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Anna_Pletnyova
Ricochet,Q4394640,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Ricochet_(musician)
Nikolay Rastorguyev,Q4390600,Russia,Lytkarino,Moscow,https://en.wikipedia.org/wiki/Nikolay_Rastorguyev
Sergey Popov,Q4372612,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Popov_(guitarist)
Instasamka,Q99578037,Russia,Tobolsk,Moscow,https://en.wikipedia.org/wiki/Instasamka
Evelina Petrova,Q4360929,Russia,Kingisepp,Russia,https://en.wikipedia.org/wiki/Evelina_Petrova
Fridrikh Lips,Q4262904,Russia,Yemanzhelinsk,Russia,https://en.wikipedia.org/wiki/Friedrich_Lips
Danya Milokhin,Q99472082,Russia,Orenburg,Russia,https://en.wikipedia.org/wiki/Danya_Milokhin
Ramil',Q99912187,Russia,Nizhny Novgorod,Russia,https://en.wikipedia.org/wiki/Ramil%27
Yury Favorin,Q4480384,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yury_Favorin
Ivan Farmakovsky,Q4481262,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ivan_Farmakovsky
Vladimir Feltsman,Q4482551,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Feltsman
Georgiy Firtich,Q4485035,Russia,Pskov,Russia,https://en.wikipedia.org/wiki/Georgy_Firtich
Karel van Ark,Q4481062,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Karel_van_Ark
Xälidä Xäyretdinevä,Q4494846,Russia,Kazan,Russia,https://en.wikipedia.org/wiki/Halida_Hayrutdinova
Viatcheslav Nazarov,Q4312162,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Viatcheslav_Nazarov
Evgeny Zarafiants,Q4357199,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Evgeny_Zarafiants
Irina Plotnikova,Q4365389,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Irina_Plotnikova
Erna Tauro,Q4354798,Russia,Vyborg,Helsinki,https://en.wikipedia.org/wiki/Erna_Tauro
Peter Ovtcharov,Q4330891,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Peter_Ovtcharov
Nikolai Orlov,Q4336695,Russia,Yelets,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Orlov_(pianist)
Diana Burkot,Q100391281,Russia,Lyubertsy,Iceland,https://en.wikipedia.org/wiki/Diana_Burkot
Boris Fomin,Q2000854,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Boris_Fomin
Viljo Vesterinen,Q2719292,Russia,Zelenogorsk,Finland,https://en.wikipedia.org/wiki/Viljo_Vesterinen
Thrill Pill,Q85857953,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Thrill_Pill
Gustav Kross,Q4241732,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Gustav_Kross
Nikolay Dmitriyev,Q4162759,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Dmitriev_(composer)
Maksim Dunayevsky,Q4170711,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Maksim_Dunayevsky
Miroslav Kultyshev,Q4246448,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Miroslav_Kultyshev
Nelly Akopian-Tamarina,Q4059766,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nelly_Akopian-Tamarina
Gleb Axelrod,Q4059880,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Gleb_Axelrod
Oleg Akkuratov,Q4059652,Russia,Yeysk,Russia,https://en.wikipedia.org/wiki/Oleg_Akkuratov
Alena Apina,Q4067997,Russia,Saratov,Russia,https://en.wikipedia.org/wiki/Alyona_Apina
Vadim Baykov,Q4075577,Russia,Volgograd,Russia,https://en.wikipedia.org/wiki/Vadim_Baykov
Yevgeny Malinin,Q4277788,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yevgeny_Malinin
Lyudmila Lyadova,Q4272534,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Lyudmila_Lyadova
Viktor Lyadov,Q4272526,Russia,Engels,Russia,https://en.wikipedia.org/wiki/Viktor_Lyadov
Evgeny Levitan,Q4256563,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Evgeny_Levitan
Petr Migunov,Q4292789,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Petr_Migunov
Nina Milkina,Q4293451,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nina_Milkina
Isaac Mikhnovsky,Q4298212,Russia,Smolensk,Russian Empire,https://en.wikipedia.org/wiki/Isaac_Mikhnovsky
Vladimir Mischouk,Q4298566,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Vladimir_Mischouk
Vadim Rudenko,Q4399348,Russia,Krasnodar,Russia,https://en.wikipedia.org/wiki/Vadim_Rudenko
Ivan Sokolov,Q4427177,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ivan_Sokolov_(composer)
Valentina Serova,Q4417742,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Valentina_Serova_(composer)
Pavel Serebryakov,Q4417338,Russia,Volgograd,Russian Empire,https://en.wikipedia.org/wiki/Pavel_Serebryakov
Boris Sobinov,Q4425773,Russia,Moscow,Germany,https://en.wikipedia.org/wiki/Boris_Sobinov
Ignat Solzhenitsyn,Q4427696,Russia,Moscow,New York City,https://en.wikipedia.org/wiki/Ignat_Solzhenitsyn
Roman Stolyar,Q4443017,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Roman_Stolyar
Nadezhda Rimskaya-Korsakova,Q4394673,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nadezhda_Rimskaya-Korsakova
Gleb Kalyuzhny,Q104757234,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Gleb_Kalyuzhny
Zlata Chochieva,Q4517266,Russia,Moscow,Berlin,https://en.wikipedia.org/wiki/Zlata_Chochieva
Slame,Q104772431,Russia,Almetyevsk,Russia,https://en.wikipedia.org/wiki/Slame
Aleksey Nasedkin,Q4715984,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Aleksey_Nasedkin
Amir Tebenikhin,Q4746644,Russia,Moscow,Kazakhstan,https://en.wikipedia.org/wiki/Amir_Tebenikhin
Alexander Zakin,Q4720448,Russia,Tobolsk,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Zakin
Alexander Braginsky,Q4718414,Russia,Russia,Russia,https://en.wikipedia.org/wiki/Alexander_Braginsky
Soda Luv,Q107297211,Russia,Ukhta,Russia,https://en.wikipedia.org/wiki/Soda_Luv
Artyom Kacher,Q104904112,Russia,Vladikavkaz,Russia,https://en.wikipedia.org/wiki/Artyom_Kacher
Alexis Golovin,Q4721452,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexis_Golovin
Alexander Ardakov,Q4718248,Russia,Samara,Russia,https://en.wikipedia.org/wiki/Alexander_Ardakov
Nikolai Shcherbachov,Q4528911,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Shcherbachov
Alissa Firsova,Q4727244,Russia,Moscow,United Kingdom,https://en.wikipedia.org/wiki/Alissa_Firsova
Oxana Yablonskaya,Q4535926,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Oxana_Yablonskaya
Alina Smith,Q4726727,Russia,Saint Petersburg,United States,https://en.wikipedia.org/wiki/Alina_Smith
Anatoly Sheludyakov,Q4752220,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Anatoly_Sheludyakov
Röstäm Yäxin,Q4539685,Russia,Kazan,"Paris Commune Street, Kazan",https://en.wikipedia.org/wiki/R%C3%B6st%C3%A4m_Yaxin
Amina Shafikova,Q4521079,Russia,Irgizly,Russia,https://en.wikipedia.org/wiki/Amina_Shafikova
Zlata Razdolina,Q4388420,Russia,Saint Petersburg,Israel,https://en.wikipedia.org/wiki/Zlata_Razdolina
Elena Braslavsky,Q5358977,Russia,Moscow,United States,https://en.wikipedia.org/wiki/Elena_Braslavsky
Elena Gilels,Q5359022,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Elena_Gilels
Lovv66,Q113676439,Russia,Bryansk,Russia,https://en.wikipedia.org/wiki/Lovv66
Irina Lankova,Q6069856,Russia,Michurinsk,Belgium,https://en.wikipedia.org/wiki/Irina_Lankova
Drozdihin Ilya,Q4168425,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ilya_Drozdihin
Ofra Haza,Q111087,Israel,Hatikva Quarter,Israel,https://en.wikipedia.org/wiki/Ofra_Haza
Anat Cohen,Q168116,Israel,Tel Aviv,New York City,https://en.wikipedia.org/wiki/Anat_Cohen
Elisha Abas,Q658399,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Elisha_Abas
Jonathan Bar Giora,Q264791,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Jonathan_Bar_Giora
Shirley Brill,Q2279383,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shirley_Brill
Nitzan Haroz,Q7041630,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Nitzan_Haroz
Keren Ann,Q262294,Israel,Caesarea,Israel,https://en.wikipedia.org/wiki/Keren_Ann
Sharon Kam,Q273058,Israel,Haifa,Germany,https://en.wikipedia.org/wiki/Sharon_Kam
Nathan Goshen,Q6583345,Israel,Lod,Israel,https://en.wikipedia.org/wiki/Nathan_Goshen
Roy Doron,Q128588484,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Roy_Doron
Meytal Cohen,Q1176409,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Meytal_Cohen
Avishai Cohen,Q388320,Israel,Kabri,Israel,https://en.wikipedia.org/wiki/Avishai_Cohen_(bassist)
Keren Peles,Q466518,Israel,Yavne'el,Israel,https://en.wikipedia.org/wiki/Keren_Peles
Benjamin Rawitz-Castel,Q792948,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Benjamin_Rawitz-Castel
Josh Macrae,Q1585533,Israel,Tel Aviv,United Kingdom,https://en.wikipedia.org/wiki/Josh_Macrae
Hillel Slovak,Q186924,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Hillel_Slovak
Ivri Lider,Q716158,Israel,Givat Haim (Ihud),Israel,https://en.wikipedia.org/wiki/Ivri_Lider
Rosi Golan,Q509181,Israel,Netanya,United States,https://en.wikipedia.org/wiki/Rosi_Golan
David Greilsammer,Q519901,Israel,Jerusalem,Jerusalem,https://en.wikipedia.org/wiki/David_Greilsammer
Pinchas Zukerman,Q346204,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Pinchas_Zukerman
Yaron Herman,Q966881,Israel,Tel Aviv,Paris,https://en.wikipedia.org/wiki/Yaron_Herman
Amir Katz,Q472047,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Amir_Katz
Rivka Golani,Q1993134,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Rivka_Golani
Cemal Reşit Rey,Q1053284,Israel,Jerusalem,Ottoman Empire,https://en.wikipedia.org/wiki/Cemal_Re%C5%9Fit_Rey
Gilad Karni,Q5560695,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Gilad_Karni
Mooki,Q2908623,Israel,Rishon LeZion,Israel,https://en.wikipedia.org/wiki/Mooki_(singer)
Amnon Weinstein,Q54860850,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Amnon_Weinstein
Ehud Asherie,Q1262385,Israel,Israel,United States,https://en.wikipedia.org/wiki/Ehud_Asherie
Amihai Grosz,Q6586745,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Amihai_Grosz
Avri Levitan,Q4829451,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Avri_Levitan
Eyran Katsenelenbogen,Q1385858,Israel,Israel,United States,https://en.wikipedia.org/wiki/Eyran_Katsenelenbogen
Rucka Rucka Ali,Q3446620,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Rucka_Rucka_Ali
David Broza,Q731076,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/David_Broza
Asaf Avidan,Q259788,Israel,Jerusalem,Pesaro,https://en.wikipedia.org/wiki/Asaf_Avidan
Daniel Benyamini,Q5216542,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Daniel_Benyamini
Yoav,Q995592,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yoav_(musician)
Michal Elia Kamal,Q113535509,Israel,Tel Aviv,Istanbul,https://en.wikipedia.org/wiki/Michal_Elia_Kamal
Ravid Plotnik,Q16131535,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Ravid_Plotnik
The Shadow,Q7763527,Israel,Safed,Tel Aviv,https://en.wikipedia.org/wiki/The_Shadow_(rapper)
Omer Meir Wellber,Q2023318,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Omer_Meir_Wellber
Sara Kishon,Q1674640,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Sara_Kishon
Jonathan Gee,Q1424809,Israel,Tel Aviv,United Kingdom,https://en.wikipedia.org/wiki/Jonathan_Gee
Dan Mayo,Q23762287,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Dan_Mayo
Michael Moshonov,Q6832937,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Michael_Moshonov
Yitzhak Yedid,Q2006195,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yitzhak_Yedid
Shlomi Lavie,Q94579028,Israel,Israel,United States,https://en.wikipedia.org/wiki/Shlomi_Lavie
Michael Cohen,Q18038631,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Michael_Cohen_(Israeli_musician)
Pnina Salzman,Q1972935,Israel,Tel Aviv,Tel Aviv University,https://en.wikipedia.org/wiki/Pnina_Salzman
Liat Cohen,Q3237686,Israel,Tel Aviv,France,https://en.wikipedia.org/wiki/Liat_Cohen
Sagol 59,Q7399337,Israel,Israel,Jerusalem,https://en.wikipedia.org/wiki/Sagol_59
Dotan,Q2789859,Israel,Jerusalem,Kingdom of the Netherlands,https://en.wikipedia.org/wiki/Dotan_(singer)
Udi Spielman,Q16150504,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Udi_Spielman
Jake Hooker,Q6124747,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Jake_Hooker_(musician)
Uzi Shalev,Q18010916,Israel,Ein Dor,Israel,https://en.wikipedia.org/wiki/Uzi_Shalev
Marvin Goldstein,Q3296070,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Marvin_Goldstein
Ori Kaplan,Q437090,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ori_Kaplan
Shai Wosner,Q2276463,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shai_Wosner
Joseph Malovany,Q2900479,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Joseph_Malovany
Gil Dor,Q5560497,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Gil_Dor
Danny Sanderson,Q5220799,Israel,Kfar Blum,Israel,https://en.wikipedia.org/wiki/Danny_Sanderson
Yitzchak Meir Helfgot,Q7213181,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Yitzchak_Meir_Helfgot
Ilan Chester,Q2918727,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ilan_Chester
Arie Vardi,Q3622545,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Arie_Vardi
Ori Comay,Q60529885,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dudu_Faruk
Moshe Nathanson,Q15711015,Israel,Jerusalem,Ottoman Empire,https://en.wikipedia.org/wiki/Moshe_Nathanson
Shai Maestro,Q3481238,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Shai_Maestro
Ammiel Bushakevitz,Q4747241,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ammiel_Bushakevitz
Samira Saraya,Q30527170,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Samira_Saraya
Ron Nesher,Q40839113,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ron_Nesher
Joseph Kalichstein,Q6284503,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Joseph_Kalichstein
Ilana Vered,Q5997071,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ilana_Vered
Oded Zehavi,Q6785011,Israel,Jerusalem,University of Haifa,https://en.wikipedia.org/wiki/Oded_Zehavi
Dan Farber,Q96355317,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Dan_Farber
Arik Rudich,Q6839423,Israel,Holon,Israel,https://en.wikipedia.org/wiki/Arik_Rudich
Gilad Atzmon,Q1389497,Israel,Tel Aviv,London,https://en.wikipedia.org/wiki/Gilad_Atzmon
Maya Dunietz,Q6796684,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Maya_Dunietz
Atar Mayner,Q66990446,Israel,Amuka,Israel,https://en.wikipedia.org/wiki/Atar_Mayner
Assaf Shelleg,Q4808349,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Assaf_Shelleg
Gil Shohat,Q5560612,Israel,Tel Aviv,Jaffa,https://en.wikipedia.org/wiki/Gil_Shohat
Boaz Sharon,Q4931564,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Boaz_Sharon
David Bar-Ilan,Q5231102,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/David_Bar-Illan
Dror Feiler,Q1260343,Israel,Tel Aviv,Stockholm,https://en.wikipedia.org/wiki/Dror_Feiler
Shabjdeed,Q106570586,Israel,Jerusalem,Palestine,https://en.wikipedia.org/wiki/Shabjdeed
Eviatar Banai,Q5418308,Israel,Beersheba,Israel,https://en.wikipedia.org/wiki/Eviatar_Banai
Vibe Ish,Q88895494,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Vibe_Ish
Shlomo Gronich,Q7499585,Israel,Hadera,Israel,https://en.wikipedia.org/wiki/Shlomo_Gronich
Itay Talgam,Q6094174,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Itay_Talgam
Daniel Adni,Q5216364,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Daniel_Adni
Daniel Gortler,Q5217318,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Daniel_Gortler
Israela Margalit,Q6087455,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Israela_Margalit
Orit Wolf,Q7102872,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Orit_Wolf
Yitzhak Klepter,Q12408281,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Yitzhak_Klepter
Yair Elitzur,Q108669027,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Yair_Elitzur
Ory Shihor,Q17060428,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ory_Shihor
Daniel Zamir,Q5219145,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Daniel_Zamir
Assif Tsahar,Q2655560,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Assif_Tsahar
Ran Dank,Q15442217,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Ran_Dank
Ofir Shwartz,Q16218786,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Ofir_Shwartz
Saint Levant,Q116663665,Israel,Jerusalem,Los Angeles,https://en.wikipedia.org/wiki/Saint_Levant
Guy Gerber,Q1557483,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Guy_Gerber
Ruth Dolores Weiss,Q7382951,Israel,Ashkelon,Israel,https://en.wikipedia.org/wiki/Ruth_Dolores_Weiss
Tamar Halperin,Q18028352,Israel,Tel Aviv,Germany,https://en.wikipedia.org/wiki/Tamar_Halperin
Sally Pinkas,Q7405255,Israel,Tel Aviv,Medford,https://en.wikipedia.org/wiki/Sally_Pinkas
Yoheved Kaplinsky,Q8054492,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Yoheved_Kaplinsky
Oz Noy,Q24642315,Israel,Israel,New York City,https://en.wikipedia.org/wiki/Oz_Noy
Orli Shaham,Q7103289,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Orli_Shaham
Yaron Gottfried,Q12408311,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yaron_Gottfried
Yosi Piamenta,Q20640880,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yosi_Piamenta
Tzvi Erez,Q7862007,Israel,Israel,Canada,https://en.wikipedia.org/wiki/Tzvi_Erez
Shem Tov Levi,Q12411789,Israel,Rehovot,Israel,https://en.wikipedia.org/wiki/Shem_Tov_Levi
Astrith Baltsan,Q12404149,Israel,Tel Aviv,Tel Aviv,https://en.wikipedia.org/wiki/Astrith_Baltsan
Yonatan Gat,Q19957859,Israel,Tel Aviv,United States,https://en.wikipedia.org/wiki/Yonatan_Gat
Eli Degibri,Q5360204,Israel,Jaffa,Israel,https://en.wikipedia.org/wiki/Eli_Degibri
Yaron Kohlberg,Q8049444,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Yaron_Kohlberg
Eytan Pessen,Q16194257,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Eytan_Pessen
Natan Brand,Q6968385,Israel,Jerusalem,United States,https://en.wikipedia.org/wiki/Natan_Brand
Rami Bar-Niv,Q7289519,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Rami_Bar-Niv
Rotem Sivan,Q24049038,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Rotem_Sivan
Nitai Hershkovits,Q19667178,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Nitai_Hershkovits
Natalia Paruz,Q6968061,Israel,Israel,Givatayim,https://en.wikipedia.org/wiki/Natalia_Paruz
Kobi Arad,Q28465757,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Kobi_Arad
Gilad Hekselman,Q15452182,Israel,Kfar Saba,Israel,https://en.wikipedia.org/wiki/Gilad_Hekselman
Nathan Salomon,Q135271160,Israel,Haifa,Tel Aviv,https://en.wikipedia.org/wiki/Nathan_Salomon
Eyal Maoz,Q5422562,Israel,Haifa,United States,https://en.wikipedia.org/wiki/Eyal_Maoz
Roni Ben-Hur,Q7365688,Israel,Dimona,Teaneck,https://en.wikipedia.org/wiki/Roni_Ben-Hur
Amit Golan,Q19845166,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Amit_Golan
Tal Zilber,Q20687663,Israel,Israel,Boston,https://en.wikipedia.org/wiki/Tal_Zilber
Omer Fedi,Q100717799,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Omer_Fedi
Inon Barnatan,Q18763855,Israel,Tel Aviv,New York City,https://en.wikipedia.org/wiki/Inon_Barnatan
Ilan Rechtman,Q33112532,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Ilan_Rechtman
Shira Shaked,Q29144331,Israel,Israel,Tel Aviv,https://en.wikipedia.org/wiki/Shira_Shaked
Dalia Faitelson,Q50285670,Israel,Negev,Copenhagen,https://en.wikipedia.org/wiki/Dalia_Faitelson
Na'ama Zisser,Q58486165,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Na%27ama_Zisser
Yaara Tal,Q37944925,Israel,Kfar Saba,Kfar Saba,https://en.wikipedia.org/wiki/Yaara_Tal
Amit Peled,Q4746865,Israel,Yizre'el,Israel,https://en.wikipedia.org/wiki/Amit_Peled
Haim Tukachinsky,Q60693773,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Haim_Tukachinsky
Yossi Zabari,Q27990208,Israel,Petah Tikva,Israel,https://en.wikipedia.org/wiki/Yossi_Zabari
Inbal Segev,Q6013929,Israel,Israel,Israel,https://en.wikipedia.org/wiki/Inbal_Segev
Sagi Hartov,Q7399239,Israel,Haifa,Israel,https://en.wikipedia.org/wiki/Sagi_Hartov
Bracha Eden,Q54572860,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Bracha_Eden
Ofra Harnoy,Q2627757,Israel,Hadera,Canada,https://en.wikipedia.org/wiki/Ofra_Harnoy
Tom Oren,Q60735682,Israel,Tel Aviv,Boston,https://en.wikipedia.org/wiki/Tom_Oren
Ariel Lanyi,Q97218101,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Ariel_Lanyi
Yoshi,Q106765441,Israel,Nof HaGalil,Israel,https://en.wikipedia.org/wiki/Yoshi_(Israeli_singer)
Gavriel Lipkind,Q949580,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Gavriel_Lipkind
Lahav Shani,Q41505182,Israel,Jaffa,Berlin,https://en.wikipedia.org/wiki/Lahav_Shani
Maya Beiser,Q4081184,Israel,Gazit,United States,https://en.wikipedia.org/wiki/Maya_Beiser
Eli Gorenstein,Q12403917,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Eli_Gorenstein
Matt Haimovitz,Q2900830,Israel,Bat Yam,Canada,https://en.wikipedia.org/wiki/Matt_Haimovitz
Dana International,Q201204,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Dana_International
Yasmin Levy,Q298202,Israel,Jerusalem,Serbia,https://en.wikipedia.org/wiki/Yasmin_Levy
Dan Pugach,Q77189129,Israel,Ra'anana,United States,https://en.wikipedia.org/wiki/Dan_Pugach
Mira Awad,Q236056,Israel,Rameh,London,https://en.wikipedia.org/wiki/Mira_Awad
Talia Amar,Q106878468,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Talia_Amar
Telalit Charksy,Q135261951,Israel,Tel Aviv,Nashville,https://en.wikipedia.org/wiki/Telalit_Charsky
Aviv Geffen,Q733103,Israel,Ramat Gan,Israel,https://en.wikipedia.org/wiki/Aviv_Geffen
Tal,Q453841,Israel,Pardes Hanna-Karkur,France,https://en.wikipedia.org/wiki/Tal_(singer)
Alon Sariel,Q57240257,Israel,Beersheba,Beersheba,https://en.wikipedia.org/wiki/Alon_Sariel
Mor Karbasi,Q462158,Israel,Jerusalem,Israel,https://en.wikipedia.org/wiki/Mor_Karbasi
Rami Fortis,Q2910590,Israel,Tel Aviv,Israel,https://en.wikipedia.org/wiki/Rami_Fortis
Roni Dalumi,Q2898233,Israel,Beersheba,Omer,https://en.wikipedia.org/wiki/Roni_Daloomi
Rim Banna,Q2736035,Israel,Nazareth,Occupied Palestinian territories,https://en.wikipedia.org/wiki/Rim_Banna
