name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Olena Kravets,Q4237277,Ukraine,Kryvyi Rih,Soviet Union,https://en.wikipedia.org/wiki/Olena_Kravets
Aida Nikolaychuk,Q12134613,Ukraine,Odesa,Ukraine,https://en.wikipedia.org/wiki/Aida_Nikolaychuk
Alisa Kozhikina,Q18126952,Ukraine,Uspenka,Russia,https://en.wikipedia.org/wiki/Alisa_Kozhikina
Taras Chubay,Q82262,Ukraine,Lviv,Soviet Union,https://en.wikipedia.org/wiki/Taras_Chubay
Alona Kimhi,Q271816,Ukraine,Lviv,Israel,https://en.wikipedia.org/wiki/Alona_Kimhi
Irving Mills,Q1292110,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/Irving_Mills
Els Aarne,Q453545,Ukraine,Makiivka,Estonia,https://en.wikipedia.org/wiki/Els_Aarne
Jack Delano,Q639121,Ukraine,Voroshylivka,United States,https://en.wikipedia.org/wiki/Jack_Delano
Mikhail Elizarov,Q4174878,Ukraine,Ivano-Frankivsk,Germany,https://en.wikipedia.org/wiki/Mikhail_Elizarov
Vasyl Zinkevych,Q4192156,Ukraine,Vaskivtsi,Ukraine,https://en.wikipedia.org/wiki/Vasyl_Zinkevych
Ihor Shamo,Q4519883,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Ihor_Shamo
Oleh Vynnyk,Q20066240,Ukraine,Verbivka,Germany,https://en.wikipedia.org/wiki/Oleh_Vynnyk
Leonid Nikolayev,Q2023778,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Leonid_Nikolayev_(pianist)
Mykola Kolessa,Q1956613,Ukraine,Sambir,Austria–Hungary,https://en.wikipedia.org/wiki/Mykola_Kolessa
Joel Engel,Q2910129,Ukraine,Berdiansk,Mandatory Palestine,https://en.wikipedia.org/wiki/Joel_Engel_(composer)
Leo Sirota,Q1037441,Ukraine,Kamianets-Podilskyi,Kyiv,https://en.wikipedia.org/wiki/Leo_Sirota
Rosina Lhévinne,Q2633099,Ukraine,Kyiv,United States,https://en.wikipedia.org/wiki/Rosina_Lh%C3%A9vinne
Borys Hmyria,Q2024256,Ukraine,Lebedyn,Soviet Union,https://en.wikipedia.org/wiki/Borys_Hmyria
Olha Bezsmertna,Q20631407,Ukraine,Bohuslav,Ukraine,https://en.wikipedia.org/wiki/Olga_Bezsmertna
Arsen Mirzoyan,Q12131555,Ukraine,Zaporizhzhia,Ukraine,https://en.wikipedia.org/wiki/Arsen_Mirzoyan
Marek Weber,Q78127,Ukraine,Lviv,Austria–Hungary,https://en.wikipedia.org/wiki/Marek_Weber
Sári Fedák,Q427439,Ukraine,Berehove,Hungary,https://en.wikipedia.org/wiki/S%C3%A1ri_Fed%C3%A1k
Irena Karpa,Q550858,Ukraine,Cherkasy,Ukraine,https://en.wikipedia.org/wiki/Irena_Karpa
Natalia Buchynska,Q4100623,Ukraine,Lviv,Soviet Union,https://en.wikipedia.org/wiki/Natalia_Buchynska
Aleksandr Revva,Q4391645,Ukraine,Donetsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Revva
Maria Burmaka,Q15064790,Ukraine,Kharkiv,Soviet Union,https://en.wikipedia.org/wiki/Maria_Burmaka
Anna Asti,Q107646300,Ukraine,Cherkasy,Russia,https://en.wikipedia.org/wiki/Anna_Asti
Pyotr Stolyarsky,Q440716,Ukraine,Lypovets,Soviet Union,https://en.wikipedia.org/wiki/Pyotr_Stolyarsky
Victoria Petryk,Q166661,Ukraine,Odesa,Ukraine,https://en.wikipedia.org/wiki/Viktoria_Petryk
GeeGun,Q4160262,Ukraine,Odesa,Russia,https://en.wikipedia.org/wiki/GeeGun
Joseph Schillinger,Q510906,Ukraine,Kharkiv,Soviet Union,https://en.wikipedia.org/wiki/Joseph_Schillinger
Isydor Vorobkevych,Q695400,Ukraine,Chernivtsi,Austrian Empire,https://en.wikipedia.org/wiki/Sydir_Vorobkevych
Juliusz Zarębski,Q1245120,Ukraine,Zhytomyr,Poland,https://en.wikipedia.org/wiki/Juliusz_Zar%C4%99bski
Mikhail Alperin,Q1377150,Ukraine,Kamianets-Podilskyi,Norway,https://en.wikipedia.org/wiki/Mikhail_Alperin
Alexander Tsfasman,Q1523426,Ukraine,Zaporizhzhia,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Tsfasman
Kyrylo Stetsenko,Q2090016,Ukraine,Kvitky,Bila Tserkva,https://en.wikipedia.org/wiki/Kyrylo_Stetsenko
Louis Krasner,Q2655660,Ukraine,Cherkasy,United States,https://en.wikipedia.org/wiki/Louis_Krasner
Delfina Potocka,Q3021581,Ukraine,Murovani Kurylivtsi,Poland,https://en.wikipedia.org/wiki/Delfina_Potocka
Viktoriya Yermolyeva,Q441126,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Viktoriya_Yermolyeva
Art Hodes,Q705580,Ukraine,Mykolaiv,United States,https://en.wikipedia.org/wiki/Art_Hodes
Heorhii Maiboroda,Q4274697,Ukraine,Pelekhivshchina,Russian Empire,https://en.wikipedia.org/wiki/Heorhiy_Maiboroda
Filaret Kolessa,Q4227870,Ukraine,Stryi,Austria–Hungary,https://en.wikipedia.org/wiki/Filaret_Kolessa
Oscar Feltsman,Q4136184,Ukraine,Odesa,Russia,https://en.wikipedia.org/wiki/Oscar_Feltsman
Stefan Askenase,Q588354,Ukraine,Lviv,Belgium,https://en.wikipedia.org/wiki/Stefan_Askenase
Viktoriia Lukianets,Q435893,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Victoria_Loukianetz
Yevheniia Miroshnychenko,Q458179,Ukraine,Hrafske,Soviet Union,https://en.wikipedia.org/wiki/Evgeniya_Miroshnichenko
Mark Reizen,Q1387918,Ukraine,Zaitseve,Russian Empire,https://en.wikipedia.org/wiki/Mark_Reizen
Józef Koffler,Q655026,Ukraine,Stryi,Second Polish Republic,https://en.wikipedia.org/wiki/J%C3%B3zef_Koffler
Dmytro Hnatyuk,Q2560981,Ukraine,Northern Bukovina,Kingdom of Romania,https://en.wikipedia.org/wiki/Dmytro_Hnatyuk
Maria Sadovska-Barilotti,Q12150164,Ukraine,Kamiano-Kostuvate,Russian Empire,https://en.wikipedia.org/wiki/Maria_Sadovska_Barilotti
Olga Kulchynska,Q16739217,Ukraine,Rivne,Ukraine,https://en.wikipedia.org/wiki/Olga_Kulchynska
Karmella Tsepkolenko,Q6372741,Ukraine,Odesa,Soviet Union,https://en.wikipedia.org/wiki/Karmella_Tsepkolenko
Nestor Nyzhankivskyi,Q12133668,Ukraine,Berezhany,Austria–Hungary,https://en.wikipedia.org/wiki/Nestor_Nyzhankivsky
Denis Stoff,Q19817030,Ukraine,Khartsyzk,Ukraine,https://en.wikipedia.org/wiki/Denis_Stoff
Kirill Karabits,Q6415231,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Kirill_Karabits
Zula Pogorzelska,Q82959,Ukraine,Yevpatoriia,Russian Empire,https://en.wikipedia.org/wiki/Zula_Pogorzelska
Szymon Szurmiej,Q9352716,Ukraine,Lutsk,Poland,https://en.wikipedia.org/wiki/Szymon_Szurmiej
Iryna Fedyshyn,Q12127853,Ukraine,Lviv,Ukraine,https://en.wikipedia.org/wiki/Iryna_Fedyshyn
Oleksandr Polozhynskyi,Q11801469,Ukraine,Lutsk,Soviet Union,https://en.wikipedia.org/wiki/Oleksandr_Polozhynskyi
Leon Belasco,Q6524510,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/Leon_Belasco
Dajos Béla,Q78124,Ukraine,Kyiv,Berlin,https://en.wikipedia.org/wiki/Dajos_B%C3%A9la
Ādolfs Skulte,Q336037,Ukraine,Kyiv,Latvia,https://en.wikipedia.org/wiki/%C4%80dolfs_Skulte
Roman Palester,Q460721,Ukraine,Sniatyn,Poland,https://en.wikipedia.org/wiki/Roman_Palester
Bogusław Schaeffer,Q465396,Ukraine,Lviv,Kraków,https://en.wikipedia.org/wiki/Bogus%C5%82aw_Schaeffer
Mischa Levitzki,Q506276,Ukraine,Kremenchuk,United States,https://en.wikipedia.org/wiki/Mischa_Levitzki
Mikhail Matusovsky,Q1990028,Ukraine,Luhansk,Russian Empire,https://en.wikipedia.org/wiki/Mikhail_Matusovsky
Alexander Uninsky,Q931199,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Uninsky
Mari Kraimbrery,Q65153800,Ukraine,Kryvyi Rih,Moscow,https://en.wikipedia.org/wiki/Mari_Kraimbrery
Yuri Levitin,Q1974337,Ukraine,Poltava,Soviet Union,https://en.wikipedia.org/wiki/Yuri_Levitin
Nikolai Dahl,Q2439764,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Dahl
Alla Pavlova,Q2446515,Ukraine,Vinnytsia,Soviet Union,https://en.wikipedia.org/wiki/Alla_Pavlova
Alena Vinnitskaya,Q2504592,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Alena_Vinnitskaya
Klavdia Petrivna,Q123117464,Ukraine,Hirne,Ukraine,https://en.wikipedia.org/wiki/Klavdia_Petrivna
Yulii Meitus,Q4289181,Ukraine,Kropyvnytskyi,Soviet Union,https://en.wikipedia.org/wiki/Yuliy_Meitus
Stepan Hiha,Q4137967,Ukraine,Bilky,Soviet Union,https://en.wikipedia.org/wiki/Stepan_Hiha
Alexey Retinsky,Q4393696,Ukraine,Simferopol,Austria,https://en.wikipedia.org/wiki/Alexey_Retinsky
Andrii Shtoharenko,Q4526895,Ukraine,Dnipro,Russian Empire,https://en.wikipedia.org/wiki/Andriy_Shtoharenko
Hanna Havrylets,Q5648689,Ukraine,Vydyniv,Soviet Union,https://en.wikipedia.org/wiki/Hanna_Havrylets
Lesia Dychko,Q6530361,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Lesia_Dychko
Taras Petrynenko,Q7685542,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Taras_Petrynenko
Vitaliy Hodziatsky,Q7936889,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Vitaliy_Hodziatsky
Anna Chertkova,Q84045995,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Anna_Chertkova
Anastasija Stockaja,Q1091701,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Anastasia_Stotskaya
Anzhelika Varum,Q4104030,Ukraine,Lviv,Russia,https://en.wikipedia.org/wiki/Anzhelika_Varum
Lyubov Dobrzhanskaya,Q4163437,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Lyubov_Dobrzhanskaya
Valery Obodzinsky,Q4329463,Ukraine,Odesa,Russia,https://en.wikipedia.org/wiki/Valery_Obodzinsky
Sabriye Erecepova,Q12149944,Ukraine,Bakhchysarai,Soviet Union,https://en.wikipedia.org/wiki/Sabriye_Erecepova
Misha Romanova,Q17372028,Ukraine,Kherson,Ukraine,https://en.wikipedia.org/wiki/Misha_Romanova
Alloise,Q18235061,Ukraine,Poltava,Ukraine,https://en.wikipedia.org/wiki/Alloise
Levi Yitzchok of Berditchev,Q1821872,Ukraine,Husakiv,Russian Empire,https://en.wikipedia.org/wiki/Levi_Yitzchok_of_Berditchev
Bertha Kalich,Q4895495,Ukraine,Lviv,United States,https://en.wikipedia.org/wiki/Bertha_Kalich
Zofia Lissa,Q218308,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Zofia_Lissa
Oksana Bilozir,Q444942,Ukraine,Smyha,Ukraine,https://en.wikipedia.org/wiki/Oksana_Bilozir
Sebastian z Felsztyna,Q163833,Ukraine,Skelivka,Poland,https://en.wikipedia.org/wiki/Sebastian_z_Felsztyna
Yefim Golyshev,Q214954,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Yefim_Golyshev
L. Wolfe Gilbert,Q329358,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/L._Wolfe_Gilbert
Lee Altus,Q361721,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/Lee_Altus
Achilles Alferaki,Q340294,Ukraine,Kharkiv,Russian Empire,https://en.wikipedia.org/wiki/Achilles_Alferaki
Gavriil Musicescu,Q459023,Ukraine,Izmail,Kingdom of Romania,https://en.wikipedia.org/wiki/Gavriil_Musicescu
Aşıq Ümer,Q794825,Ukraine,Yevpatoriia,Ottoman Empire,https://en.wikipedia.org/wiki/A%C5%9F%C4%B1q_%C3%9Cmer
Wassili Kalafati,Q708738,Ukraine,Yevpatoriia,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Kalafati
Nikita Dzhigurda,Q2026869,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Nikita_Dzhigurda
Lew Brown,Q4096110,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/Lew_Brown
Yurii Kerpatenko,Q114681828,Ukraine,Kherson,Ukraine,https://en.wikipedia.org/wiki/Yurii_Kerpatenko
Bolesław Woytowicz,Q891327,Ukraine,Dunaivtsi,Poland,https://en.wikipedia.org/wiki/Boles%C5%82aw_Woytowicz
Oleh Psiuk,Q109394082,Ukraine,Kalush,Ukraine,https://en.wikipedia.org/wiki/Oleh_Psiuk
Naftule Brandwein,Q1351126,Ukraine,Peremyshliany,Austria–Hungary,https://en.wikipedia.org/wiki/Naftule_Brandwein
Thomas de Hartmann,Q1382528,Ukraine,Choruživka,Russian Empire,https://en.wikipedia.org/wiki/Thomas_de_Hartmann
Vsevolod Zaderatsky,Q1639391,Ukraine,Rivne,Russian Empire,https://en.wikipedia.org/wiki/Vsevolod_Zaderatsky
Aleksandr Panayotov,Q1749380,Ukraine,Zaporizhzhia,Russia,https://en.wikipedia.org/wiki/Aleksandr_Panayotov
Alexander Tsekalo,Q1980399,Ukraine,Kyiv,Moscow,https://en.wikipedia.org/wiki/Aleksandr_Tsekalo
Yaktak,Q110246609,Ukraine,Stara Vyzhivka,Ukraine,https://en.wikipedia.org/wiki/Yaktak
Alemdar Karamanov,Q1967646,Ukraine,Simferopol,Soviet Union,https://en.wikipedia.org/wiki/Alemdar_Karamanov
Timofei Dokshizer,Q2434943,Ukraine,Nizhyn,Russia,https://en.wikipedia.org/wiki/Timofei_Dokschitzer
Arkady Filippenko,Q2584747,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Arkady_Filippenko
Lubka Kolessa,Q274423,Ukraine,Lviv,Canada,https://en.wikipedia.org/wiki/Lubka_Kolessa
Maria Grinberg,Q1029399,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Maria_Grinberg
Svyatoslav Lunyov,Q4269586,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Svyatoslav_Lunyov
Ostap Veresai,Q2293380,Ukraine,Kaliuzhyntsi,Russian Empire,https://en.wikipedia.org/wiki/Ostap_Veresai
Osip Petrov,Q1131756,Ukraine,Kropyvnytskyi,Russian Empire,https://en.wikipedia.org/wiki/Osip_Petrov
Józef Turczyński,Q2089975,Ukraine,Zhytomyr,Poland,https://en.wikipedia.org/wiki/J%C3%B3zef_Turczy%C5%84ski
Edward Dębicki,Q5342684,Ukraine,Kalush,Poland,https://en.wikipedia.org/wiki/Edward_D%C4%99bicki
Liudmyla Monastyrska,Q6654017,Ukraine,Irkliiv,Ukraine,https://en.wikipedia.org/wiki/Liudmyla_Monastyrska
Nina Koshetz,Q7037999,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Nina_Koshetz
Paul Kochanski,Q6130338,Ukraine,Odesa,Saint Petersburg,https://en.wikipedia.org/wiki/Paul_Kochanski
Olha-Oleksandra Bazhanska-Ozarkevych,Q12080233,Ukraine,Lviv,Austria–Hungary,https://en.wikipedia.org/wiki/Olha-Oleksandra_Bazhanska-Ozarkevych
Zhanna Kolodub,Q12111665,Ukraine,Vinnytsia,Soviet Union,https://en.wikipedia.org/wiki/Zhanna_Kolodub
Stepan Charnetsky,Q12169160,Ukraine,Shmankivtsi,Shmankivtsi,https://en.wikipedia.org/wiki/Stepan_Charnetskyi
Vlasta Fabianová,Q770831,Ukraine,Lviv,Brno,https://en.wikipedia.org/wiki/Vlasta_Fabianov%C3%A1
Emil Cooper,Q2023664,Ukraine,Kherson,Russian Empire,https://en.wikipedia.org/wiki/Emil_Cooper
Vasyl Lazarovych,Q949656,Ukraine,Bania-Bereziv,Ukraine,https://en.wikipedia.org/wiki/Vasyl_Lazarovych
Tamara Miansarova,Q1975962,Ukraine,Kropyvnytskyi,Russia,https://en.wikipedia.org/wiki/Tamara_Miansarova
Vadim Mulerman,Q4306877,Ukraine,Kharkiv,Soviet Union,https://en.wikipedia.org/wiki/Vadim_Mulerman
Tutta Larsen,Q4466637,Ukraine,Donetsk,Russia,https://en.wikipedia.org/wiki/Tutta_Larsen
Lyubov Uspenskaya,Q4477966,Ukraine,Kyiv,Russia,https://en.wikipedia.org/wiki/Lyubov_Uspenskaya
Yevheniya Dembska,Q17371743,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Yevheniya_Dembska
Maria Hrebinetska,Q20066629,Ukraine,Kyiv,United States,https://en.wikipedia.org/wiki/Maria_Hrebinetska
Svitlana Tarabarova,Q20070199,Ukraine,Kherson,Ukraine,https://en.wikipedia.org/wiki/Svitlana_Tarabarova
EeOneGuy,Q24088965,Ukraine,Hannivka,Ukraine,https://en.wikipedia.org/wiki/EeOneGuy
Alan Schneider,Q575443,Ukraine,Kharkiv,United States,https://en.wikipedia.org/wiki/Alan_Schneider
Vasyl Verkhovynets,Q7917067,Ukraine,Staryi Mizun,Austria–Hungary,https://en.wikipedia.org/wiki/Vasyl_Verkhovynets
Zdzisław Jachimecki,Q169249,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Zdzis%C5%82aw_Jachimecki
Mikhail Chulaki,Q172330,Ukraine,Simferopol,Soviet Union,https://en.wikipedia.org/wiki/Mikhail_Chulaki
Norbert Glanzberg,Q213834,Ukraine,Rohatyn,Austria–Hungary,https://en.wikipedia.org/wiki/Norbert_Glanzberg
Jo Swerling,Q369404,Ukraine,Berdychiv,United States,https://en.wikipedia.org/wiki/Jo_Swerling
Venya Drkin,Q1959324,Ukraine,Dovzhanske,Russia,https://en.wikipedia.org/wiki/Venya_D%27rkin
Sergey Zakharov,Q3329763,Ukraine,Mykolaiv,Russia,https://en.wikipedia.org/wiki/Sergei_Zakharov_(singer)
Boris Sichkin,Q893777,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Boris_Sichkin
Sholom Secunda,Q947698,Ukraine,Oleksandriia,Russian Empire,https://en.wikipedia.org/wiki/Sholom_Secunda
Marcin Leopolita,Q954206,Ukraine,Lviv,Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Marcin_Leopolita
Lazare Saminsky,Q969499,Ukraine,Dolynske,Russian Empire,https://en.wikipedia.org/wiki/Lazare_Saminsky
Tadeusz Szeligowski,Q964782,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Tadeusz_Szeligowski
Vladimir Mikhailovich Yurovsky,Q982740,Ukraine,Tarashcha,Russian Empire,https://en.wikipedia.org/wiki/Vladimir_Yurovsky
Yevhen Adamtsevych,Q1445129,Ukraine,Solonytsia,Soviet Union,https://en.wikipedia.org/wiki/Yevhen_Adamtsevych
Masha Kondratenko,Q61112522,Ukraine,Shostka,Ukraine,https://en.wikipedia.org/wiki/Masha_Kondratenko
Leonid Desyatnikov,Q1986248,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Leonid_Desyatnikov
SadSvit,Q114527926,Ukraine,Ivano-Frankivsk,Ukraine,https://en.wikipedia.org/wiki/SadSvit
Semyon Bogatyrev,Q2420577,Ukraine,Kharkiv,Soviet Union,https://en.wikipedia.org/wiki/Semyon_Bogatyrev
Boleslav Yavorsky,Q2471676,Ukraine,Kharkiv,Russian Empire,https://en.wikipedia.org/wiki/Boleslav_Yavorsky
Constantin Regamey,Q2995022,Ukraine,Kyiv,Poland,https://en.wikipedia.org/wiki/Constantin_Regamey
Arthur Berkut,Q4084949,Ukraine,Kharkiv,Russia,https://en.wikipedia.org/wiki/Arthur_Berkut
Ivan Karabyts,Q4213538,Ukraine,Yalta,Soviet Union,https://en.wikipedia.org/wiki/Ivan_Karabyts
Mykola Vilinsky,Q4111193,Ukraine,Golta,Russian Empire,https://en.wikipedia.org/wiki/Mykola_Vilinsky
Tatyana Snezhina,Q4425471,Ukraine,Luhansk,Russia,https://en.wikipedia.org/wiki/Tatyana_Snezhina
Elena Cernei,Q774555,Ukraine,Bairamcha,Romania,https://en.wikipedia.org/wiki/Elena_Cernei
Irena Turkevycz-Martynec,Q12162959,Ukraine,Brody,Austria–Hungary,https://en.wikipedia.org/wiki/Irena_Turkevycz-Martynec
Ostap Nyzhankivsky,Q6349588,Ukraine,Mali Didushichi,West Ukrainian People's Republic,https://en.wikipedia.org/wiki/Ostap_Nyzhankivsky
Vadym Kholodenko,Q4499275,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Vadym_Kholodenko
Yevhen Koshovyi,Q4236976,Ukraine,Kivsharivka,Ukraine,https://en.wikipedia.org/wiki/Yevhen_Koshovyi
Yevhen Halych,Q17371778,Ukraine,Bila Tserkva,Ukraine,https://en.wikipedia.org/wiki/Yevhen_Halych
Natan Rakhlin,Q1361982,Ukraine,Snovsk,Chekists house,https://en.wikipedia.org/wiki/Natan_Rakhlin
Pavlo Muravskyi,Q619578,Ukraine,Dmytrashkivka,Soviet Union,https://en.wikipedia.org/wiki/Pavlo_Muravskyi
Marina Maximilian Blumin,Q2902771,Ukraine,Dnipro,Israel,https://en.wikipedia.org/wiki/Marina_Maximilian_Blumin
Santa Dimopulos,Q3472625,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Santa_Dimopulos
Assia Ahhatt,Q3501195,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Assia_Ahhatt
Ivo Bobul,Q12073862,Ukraine,Terebleche,Soviet Union,https://en.wikipedia.org/wiki/Ivo_Bobul
Anastasia Kozhevnikova,Q17371621,Ukraine,Pivdennoukrainsk,Ukraine,https://en.wikipedia.org/wiki/Anastasia_Kozhevnikova
Ruth Rubin,Q50281375,Ukraine,Khotyn,Canada,https://en.wikipedia.org/wiki/Ruth_Rubin
Eva Hadashi,Q97165151,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Eva_Hadashi
Tossy Spivakovsky,Q4431189,Ukraine,Odesa,Berlin,https://en.wikipedia.org/wiki/Tossy_Spivakovsky
Anastasiya Petryshak,Q20671910,Ukraine,Ivano-Frankivsk,Ukraine,https://en.wikipedia.org/wiki/Anastasiya_Petryshak
Bohdana Durda,Q22138022,Ukraine,Buchach,Ukraine,https://en.wikipedia.org/wiki/Bohdana_Durda
Roman Filippov,Q4484103,Ukraine,Simferopol,Russia,https://en.wikipedia.org/wiki/Roman_Filippov
Joachim Stutschewsky,Q214140,Ukraine,Romny,Israel,https://en.wikipedia.org/wiki/Joachim_Stutschewsky
Dmitry Pokrass,Q368695,Ukraine,Kyiv,Russian Empire,https://en.wikipedia.org/wiki/Dmitry_Pokrass
Zara Levina,Q385608,Ukraine,Simferopol,Soviet Union,https://en.wikipedia.org/wiki/Zara_Levina
Elżbieta Sikora,Q434549,Ukraine,Lviv,Paris,https://en.wikipedia.org/wiki/El%C5%BCbieta_Sikora
Roman Kofman,Q446014,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Roman_Kofman
Mark Warshawsky,Q2908908,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Mark_Warshawsky
Galina Grigoryeva,Q544608,Ukraine,Simferopol,Estonia,https://en.wikipedia.org/wiki/Galina_Grigorjeva
Konstantin Listov,Q4263449,Ukraine,Odesa,Soviet Union,https://en.wikipedia.org/wiki/Konstantin_Listov
Zavel Kwartin,Q623243,Ukraine,Novoarkhanhelsk,United States,https://en.wikipedia.org/wiki/Zavel_Kwartin
Jan Tabachnyk,Q4449226,Ukraine,Chernivtsi,Soviet Union,https://en.wikipedia.org/wiki/Jan_Tabachnyk
Vitalij Kuprij,Q846111,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Vitalij_Kuprij
Ludwig Rottenberg,Q872179,Ukraine,Chernivtsi,Austria,https://en.wikipedia.org/wiki/Ludwig_Rottenberg
Stepan Davydov,Q925676,Ukraine,Chernihiv,Russian Empire,https://en.wikipedia.org/wiki/Stepan_Davydov
Ben-Zion Witler,Q4885170,Ukraine,Belz,Galicia,https://en.wikipedia.org/wiki/Ben-Zion_Witler
Natalie Papazoglu,Q25721299,Ukraine,Kalush,Ukraine,https://en.wikipedia.org/wiki/Natalie_Papazoglu
Vasyl Kuk,Q1984491,Ukraine,Krasne,Second Polish Republic,https://en.wikipedia.org/wiki/Vasyl_Kuk
Leonid Hrabovskyi,Q1971700,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Leonid_Hrabovsky
Nikolai Sokoloff,Q2080502,Ukraine,Kyiv,United States,https://en.wikipedia.org/wiki/Nikolai_Sokoloff
Semyon Chernetsky,Q2189186,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Semyon_Chernetsky
Mark Kopytman,Q2450868,Ukraine,Kamianets-Podilskyi,Israel,https://en.wikipedia.org/wiki/Mark_Kopytman
Oleksandr Bilash,Q2652682,Ukraine,Hradyzk,Soviet Union,https://en.wikipedia.org/wiki/Oleksandr_Bilash
Irina Zaritskaya,Q3389363,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Irina_Zaritskaya
Kola,Q114891075,Ukraine,Kharkiv,Ukraine,https://en.wikipedia.org/wiki/Kola_(singer)
Denys Sichynsky,Q12159553,Ukraine,Kliuvyntsi,Lviv,https://en.wikipedia.org/wiki/Denys_Sichynsky
Mykola Arkas,Q4069436,Ukraine,Mykolaiv,Mykolaiv,https://en.wikipedia.org/wiki/Mykola_Arkas
Kostiantyn Dankevych,Q4154930,Ukraine,Odesa,Russian Empire,https://en.wikipedia.org/wiki/Kostiantyn_Dankevych
Toscha Seidel,Q4184265,Ukraine,Odesa,United States,https://en.wikipedia.org/wiki/Toscha_Seidel
Victoria Poleva,Q4369600,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Victoria_Poleva
Lev Kolodub,Q4228225,Ukraine,Kyiv,Soviet Union,https://en.wikipedia.org/wiki/Lev_Kolodub
Oleksandr Sparynskyi,Q4430676,Ukraine,Lutsk,Soviet Union,https://en.wikipedia.org/wiki/Alexander_Sparinsky
Pavel Gintov,Q1646556,Ukraine,Kyiv,Ukraine,https://en.wikipedia.org/wiki/Pavlo_Gintov
Olga Mykytenko,Q1277817,Ukraine,Zhytomyr,Ukraine,https://en.wikipedia.org/wiki/Olga_Mykytenko
Gershon Sirota,Q2915432,Ukraine,Haisyn,Haisyn,https://en.wikipedia.org/wiki/Gershon_Sirota
Mariia Stefiuk,Q4442496,Ukraine,Rozhniv,Soviet Union,https://en.wikipedia.org/wiki/Mariia_Stefiuk
Ivan Kuchuhura-Kucherenko,Q6096729,Ukraine,Murafa,Russian Empire,https://en.wikipedia.org/wiki/Ivan_Kuchuhura-Kucherenko
Aga Lahowska,Q24961058,Ukraine,Lviv,Poland,https://en.wikipedia.org/wiki/Jadwiga_Lachowska
Yakiv Stepovy,Q8047116,Ukraine,Kharkiv,Russian Empire,https://en.wikipedia.org/wiki/Yakiv_Stepovy
Roman Kupchynskyi,Q12115897,Ukraine,Rozhadiv,Austria–Hungary,https://en.wikipedia.org/wiki/Roman_Kupchynskyi
Dalia Stasevska,Q18421683,Ukraine,Kyiv,Helsinki,https://en.wikipedia.org/wiki/Dalia_Stasevska
